คะแนนคณิตศาสตร์,คะแนนคอมพิวเตอร์,คะแนนภาษาไทย,คะแนนวิทยาศาสตร์,คะแนนศิลปะ,ทักษะการคิดเชิงตรรกะ,ทักษะความคิดสร้างสรรค์,ทักษะการแก้ปัญหา,ความสนใจด้านตัวเลข,ความสนใจด้านเทคโนโลยี,ความสนใจด้านการทำอาหาร,อายุ,เพศ,รายได้ครอบครัว,การศึกษาของผู้ปกครอง,จำนวนพี่น้อง,ชั่วโมงการนอน,ความถี่การออกกำลังกาย,ชั่วโมงใช้โซเชียลมีเดีย,ชอบอ่านหนังสือ,ประเภทเพลงที่ชอบ,แผนก,ชั้นปี,GPA,ความพึงพอใจในแผนก,หากเลือกใหม่จะเลือกแผนกเดิมไหม
45.1,49.4,37.2,83.3,61.6,10.0,4.7,3.3,1.1,5.2,3.8,19,0,2,4,3,6.8,2,7.4,0,1,อาหาร,1,2.61,4,1
73.4,49.7,76.0,67.6,54.7,5.6,9.8,7.1,8.9,1.7,5.2,16,1,4,3,2,6.2,6,0.5,1,1,บัญชี,1,2.74,3,1
75.5,97.4,93.5,88.9,68.8,7.2,8.6,6.8,1.9,6.0,8.8,16,1,2,4,0,7.9,5,7.5,1,2,สารสนเทศ,1,3.41,4,5
40.6,30.7,41.8,32.3,43.2,9.0,5.9,3.5,2.3,4.0,8.0,18,0,3,4,2,9.4,4,0.2,0,3,อาหาร,2,2.59,3,4
34.3,80.1,97.8,55.7,90.2,3.8,4.1,9.6,7.6,2.1,4.5,17,1,2,2,3,7.6,5,6.2,0,2,อาหาร,3,3.13,4,3
84.7,79.4,61.7,46.6,48.0,7.8,8.5,3.7,8.8,5.2,8.6,16,0,2,1,3,8.3,0,4.3,0,2,บัญชี,2,2.63,3,5
62.2,73.6,96.2,61.3,45.9,5.9,3.9,9.0,5.8,1.0,1.4,16,0,2,2,1,6.8,0,4.0,0,4,บัญชี,1,2.93,3,2
34.1,99.3,77.4,35.1,63.6,4.4,4.3,3.0,3.6,4.6,8.0,16,1,5,1,2,6.9,2,0.6,0,1,สารสนเทศ,2,3.19,4,1
99.6,51.8,51.1,96.8,64.9,5.8,4.5,9.2,4.2,2.0,2.9,18,0,5,3,0,6.4,3,1.9,0,2,บัญชี,1,3.0,3,2
34.0,53.8,43.2,45.6,45.1,3.5,6.9,3.1,4.1,1.2,3.6,19,1,3,3,2,8.5,1,6.2,0,2,อาหาร,1,3.02,3,3
78.7,35.5,51.3,94.6,49.0,7.9,8.5,8.3,3.9,8.4,5.4,18,0,4,3,1,6.8,5,7.1,0,1,อาหาร,2,2.63,3,1
98.9,61.0,36.5,59.8,41.9,4.8,5.2,5.5,3.2,9.2,5.0,18,0,2,4,0,6.0,6,4.2,0,1,บัญชี,3,2.55,3,3
46.7,48.3,40.1,99.0,80.3,5.2,3.6,8.2,6.5,2.9,5.7,18,0,5,4,0,6.8,6,2.8,0,4,อาหาร,3,3.04,4,2
40.0,54.0,37.3,68.8,83.9,3.8,6.3,5.8,9.1,5.9,5.9,18,0,4,3,1,9.3,4,0.5,1,4,อาหาร,3,2.88,4,1
38.5,88.4,59.6,95.2,62.4,9.1,8.2,3.5,3.8,3.5,4.0,17,0,2,2,0,8.7,2,5.5,1,2,สารสนเทศ,2,2.5,3,1
51.2,95.5,85.7,30.4,80.0,6.5,4.6,8.4,2.7,5.4,2.6,17,0,4,4,3,6.7,1,2.2,0,2,สารสนเทศ,3,3.17,4,2
37.1,43.0,39.9,82.4,81.5,7.0,4.5,3.5,8.5,4.9,7.9,16,0,1,4,3,9.5,2,0.4,1,2,อาหาร,3,3.47,4,4
78.5,56.1,39.1,93.2,39.7,7.0,9.6,9.5,7.7,3.4,4.6,18,1,2,2,0,5.4,2,5.3,1,3,บัญชี,2,2.96,3,4
34.4,95.0,75.0,39.8,97.6,5.9,9.7,3.4,9.4,7.3,5.6,18,0,4,4,2,5.2,2,3.9,0,4,สารสนเทศ,1,3.06,3,3
65.7,34.3,43.8,36.7,87.5,4.3,9.9,6.4,2.5,2.1,6.8,16,0,2,2,0,5.6,2,0.1,0,2,อาหาร,1,3.58,4,1
99.8,36.5,36.8,59.7,44.3,8.2,8.7,8.1,2.3,1.5,9.2,19,1,2,1,2,5.6,3,0.9,0,1,บัญชี,2,3.61,5,2
87.0,41.4,41.7,95.4,43.0,3.9,4.3,5.8,5.9,7.9,7.4,17,1,1,2,1,5.4,6,5.6,0,4,บัญชี,3,2.61,3,1
73.1,71.7,94.7,68.0,38.8,3.7,4.5,4.5,6.5,7.0,1.4,18,0,4,1,3,8.3,0,0.5,0,4,บัญชี,2,2.97,3,1
51.4,40.5,87.5,66.9,39.7,8.0,5.4,8.3,5.3,5.5,8.5,19,1,3,4,3,8.0,6,6.9,1,2,อาหาร,1,3.2,4,1
73.7,97.8,54.8,39.9,82.4,4.5,5.2,8.5,6.4,5.2,9.9,19,0,5,1,1,8.2,6,2.5,1,3,สารสนเทศ,2,3.77,4,1
66.9,61.3,75.9,30.1,62.9,5.1,9.7,9.5,2.6,5.5,5.3,18,0,2,2,1,8.4,5,0.7,1,2,อาหาร,2,2.83,3,1
59.8,65.1,67.6,86.7,84.8,6.3,8.5,5.6,5.3,4.9,9.7,18,1,2,1,3,8.8,2,6.1,1,3,อาหาร,3,3.52,5,1
39.1,47.3,77.4,36.1,82.2,6.1,8.1,6.5,6.9,4.5,5.9,19,1,2,3,1,6.0,1,4.2,1,3,อาหาร,1,3.58,5,3
92.1,63.0,77.8,74.4,72.3,8.0,4.3,5.5,4.9,5.5,5.1,17,0,2,2,0,8.1,5,2.5,0,1,บัญชี,2,2.98,4,5
61.5,76.3,74.0,94.0,78.0,7.4,9.4,4.8,7.1,5.8,4.0,17,1,5,2,0,7.9,1,3.2,0,2,อาหาร,2,3.03,4,2
43.6,82.6,48.6,44.6,31.3,7.5,8.8,8.3,5.1,7.2,6.9,18,0,3,1,2,9.7,1,0.2,0,3,สารสนเทศ,3,3.41,4,3
55.7,82.8,32.7,76.6,51.8,8.0,4.1,5.4,4.0,7.4,3.1,18,0,1,4,2,6.2,0,5.3,1,4,สารสนเทศ,2,3.55,5,1
59.0,70.5,61.9,35.5,74.6,5.0,9.1,6.0,3.7,4.4,1.9,16,1,3,4,2,5.3,0,2.9,0,2,อาหาร,3,2.85,3,4
87.9,93.3,92.4,72.3,30.7,5.3,4.9,5.8,4.7,4.7,1.2,16,0,5,2,0,8.3,1,5.7,1,3,บัญชี,1,2.73,3,5
81.4,87.2,69.9,41.5,32.3,6.1,3.6,8.0,1.2,4.4,3.6,17,1,4,2,3,8.7,3,5.0,1,4,สารสนเทศ,1,3.15,4,1
83.9,83.0,88.3,81.5,89.6,5.2,7.6,9.4,7.0,5.8,4.6,16,1,1,1,2,6.4,0,5.2,0,1,อาหาร,1,3.42,5,2
30.8,33.9,99.4,51.1,77.9,9.9,7.6,7.7,8.6,5.1,6.0,19,1,1,2,0,7.9,0,6.3,0,1,อาหาร,2,3.55,5,2
59.1,30.5,41.5,62.4,48.6,8.7,3.7,6.3,4.2,9.0,3.6,19,0,4,2,3,5.3,3,5.0,1,2,อาหาร,2,2.49,3,4
63.7,44.9,78.4,72.0,78.2,4.2,5.2,8.5,1.4,7.3,9.9,19,0,2,4,1,9.8,2,3.3,0,2,อาหาร,1,3.69,4,2
31.3,76.4,77.2,42.0,85.5,3.0,9.9,7.5,9.9,9.1,3.6,19,0,5,2,0,5.5,0,3.1,0,2,อาหาร,2,2.85,4,1
48.2,58.8,98.6,81.9,51.5,3.3,7.7,3.4,3.4,7.4,5.0,18,1,4,1,1,5.3,5,1.0,1,2,อาหาร,2,2.86,3,4
83.2,58.2,99.0,51.2,32.5,4.7,8.1,3.7,2.1,9.7,1.9,19,0,3,2,2,5.2,1,6.2,1,2,บัญชี,2,4.0,5,2
39.6,91.9,78.1,76.4,95.3,3.8,4.5,3.3,4.3,6.7,3.3,17,1,3,2,3,7.1,1,6.1,0,3,อาหาร,1,2.64,3,3
67.5,92.7,47.1,41.1,54.2,6.7,3.6,6.2,7.6,9.7,1.4,16,1,4,2,0,5.5,3,2.0,1,4,สารสนเทศ,3,2.88,4,2
45.1,93.6,85.9,78.2,37.5,9.0,4.9,8.8,3.6,2.4,6.0,17,0,5,3,2,8.7,1,6.9,0,2,สารสนเทศ,2,3.15,5,1
30.8,52.0,37.5,39.0,64.4,8.2,4.7,5.2,6.2,1.5,7.8,18,1,1,2,2,9.5,6,4.7,1,4,อาหาร,1,3.18,4,1
46.9,78.4,84.6,59.8,83.8,4.5,4.6,5.7,4.7,6.2,2.8,16,0,1,1,3,6.3,4,3.8,1,3,อาหาร,2,2.89,3,1
98.3,49.0,93.7,47.3,45.5,5.8,4.3,9.4,2.1,9.9,4.3,16,1,2,4,1,8.1,1,0.1,0,3,บัญชี,1,4.0,5,2
86.1,43.3,56.8,82.4,48.9,6.6,7.0,8.9,4.0,4.8,1.1,16,0,5,4,2,5.2,3,3.1,0,3,บัญชี,2,2.94,4,1
97.2,42.9,74.1,48.3,47.0,8.7,5.3,7.7,7.5,2.9,8.6,19,1,3,3,3,6.9,3,5.1,1,2,บัญชี,1,3.85,5,1
64.1,53.9,60.1,91.7,99.4,8.9,8.7,4.9,6.5,5.7,8.0,18,1,3,1,3,6.5,3,0.7,0,1,อาหาร,3,4.0,5,2
37.7,60.1,60.6,92.4,43.8,9.4,4.3,3.8,2.1,6.8,1.6,17,0,2,4,0,6.1,6,3.7,0,1,สารสนเทศ,3,2.56,4,3
68.4,88.2,51.7,43.8,70.3,6.6,6.3,3.1,2.5,3.8,4.3,19,0,3,4,2,8.2,5,7.9,0,2,สารสนเทศ,1,3.42,4,3
61.8,38.4,83.3,73.0,94.8,7.9,3.1,3.7,6.8,7.4,9.6,16,0,2,2,1,5.7,4,5.7,0,2,อาหาร,1,3.06,4,1
89.1,81.4,95.5,36.1,40.3,3.8,6.4,5.0,8.3,9.8,4.5,17,0,2,2,1,9.3,6,4.4,1,2,บัญชี,1,3.81,4,1
36.9,67.2,95.9,57.4,98.0,7.0,3.4,6.9,4.1,9.1,5.7,17,0,4,2,2,8.3,0,4.3,0,3,อาหาร,2,3.65,5,2
64.2,50.2,42.2,79.9,96.3,4.7,9.8,3.4,6.4,3.6,4.2,17,1,1,3,1,8.6,2,0.4,1,1,อาหาร,1,3.54,5,1
40.5,64.5,91.2,76.2,91.9,6.0,8.5,4.0,2.5,3.9,6.4,18,1,5,2,3,9.7,1,7.7,0,1,อาหาร,3,3.85,5,2
52.7,51.0,81.6,73.7,45.0,7.4,6.4,4.3,3.8,4.3,9.8,19,0,5,1,3,9.7,5,7.4,1,4,อาหาร,2,3.56,4,2
81.6,71.7,47.7,49.8,74.4,4.8,3.6,7.4,1.2,4.6,10.0,18,0,1,3,2,7.8,0,5.5,0,4,อาหาร,2,2.35,4,5
63.3,60.4,34.7,56.5,83.3,3.4,7.1,7.3,7.9,1.9,8.0,16,1,5,4,1,7.5,3,0.8,0,1,อาหาร,2,3.07,4,1
56.3,41.5,48.8,37.2,99.0,3.1,8.3,6.9,4.6,7.9,4.6,16,1,3,4,3,6.7,0,1.7,1,1,อาหาร,3,3.76,5,1
57.6,38.2,93.9,80.3,42.6,3.2,4.3,4.8,8.3,4.3,5.4,17,0,3,1,2,8.6,6,1.5,0,3,อาหาร,1,3.08,4,2
62.2,68.3,74.3,65.3,83.6,3.1,7.0,5.6,7.4,8.9,4.2,17,0,5,1,3,7.7,0,4.2,0,4,อาหาร,2,3.21,4,1
85.0,93.2,80.5,79.6,53.7,3.8,8.7,3.7,8.5,9.3,9.9,17,0,4,4,2,9.7,4,1.7,1,2,สารสนเทศ,2,3.0,3,2
92.4,54.1,48.0,47.4,42.3,4.7,8.4,4.6,3.6,1.2,7.4,18,1,5,1,0,6.2,3,5.6,1,3,บัญชี,2,3.74,5,2
96.9,81.3,80.4,52.7,59.5,4.5,8.6,9.3,2.7,9.9,5.0,19,1,2,1,0,6.6,5,4.4,1,4,บัญชี,2,3.21,4,1
85.1,76.1,32.0,53.4,85.6,9.9,9.2,9.9,9.7,7.4,1.1,18,1,2,1,2,6.6,5,0.1,0,2,สารสนเทศ,1,2.92,3,1
52.1,95.2,56.3,31.8,62.5,5.1,9.6,7.5,7.5,5.7,5.7,16,1,1,2,0,9.0,3,6.0,0,2,สารสนเทศ,2,2.72,4,5
78.2,87.5,73.9,53.9,67.6,3.9,5.8,9.4,8.5,4.5,9.9,17,0,3,4,0,5.5,1,1.5,0,1,สารสนเทศ,3,2.93,3,5
60.6,69.7,40.2,86.2,99.7,6.8,7.0,7.5,1.1,5.7,5.7,17,0,4,1,1,7.3,5,6.6,1,1,อาหาร,1,3.51,4,4
47.8,76.0,87.6,92.8,57.9,9.0,8.5,3.2,4.2,3.9,2.6,18,0,5,1,0,7.1,5,2.8,1,2,อาหาร,2,2.43,4,1
88.9,92.9,46.5,66.3,73.1,7.7,7.9,10.0,7.7,6.6,1.2,16,1,2,2,1,5.4,1,2.7,0,2,สารสนเทศ,1,2.86,4,2
32.7,58.0,75.7,61.9,55.6,5.1,10.0,3.7,1.7,1.8,4.2,19,1,3,4,0,7.1,1,0.1,0,1,อาหาร,2,3.36,4,2
93.1,52.9,58.4,32.2,57.5,6.9,3.1,7.8,6.1,6.6,9.3,17,0,3,3,0,7.6,6,7.9,0,1,บัญชี,3,3.51,5,4
62.3,30.8,71.7,91.5,78.7,8.0,5.5,4.8,4.9,3.5,10.0,17,0,4,4,3,5.3,5,4.9,0,1,อาหาร,2,2.96,4,2
74.6,87.9,37.5,30.9,95.7,8.1,5.0,5.7,1.2,1.2,9.5,16,1,4,4,2,7.5,5,3.4,0,1,สารสนเทศ,1,2.61,3,2
76.2,86.1,31.2,96.1,68.0,7.7,4.8,7.5,3.1,6.0,7.6,17,0,4,4,0,9.8,5,0.8,1,4,สารสนเทศ,1,3.37,4,3
92.7,37.3,93.7,64.2,83.8,9.1,4.6,6.1,3.6,6.2,6.0,19,0,4,2,2,9.9,1,5.6,1,1,บัญชี,3,2.84,4,2
74.6,70.4,48.9,53.9,36.2,9.1,8.0,4.8,2.0,4.8,6.3,18,1,2,4,2,7.7,5,2.3,1,3,สารสนเทศ,1,2.65,3,5
73.0,62.5,87.4,94.7,44.8,7.1,3.6,5.3,6.7,1.7,5.9,16,0,4,3,3,7.6,0,7.9,1,3,อาหาร,1,2.76,3,5
34.7,38.3,100.0,31.7,65.1,6.0,8.2,5.4,3.2,9.0,7.4,17,1,3,1,2,6.4,0,7.6,1,3,อาหาร,2,3.22,4,4
66.3,98.6,44.8,70.7,31.4,7.5,7.9,9.7,3.5,6.5,4.8,17,0,3,4,2,10.0,1,5.9,1,1,สารสนเทศ,1,4.0,5,2
40.5,45.0,48.6,68.4,47.7,8.7,4.8,8.6,9.1,2.0,7.0,19,0,5,2,0,6.4,1,7.8,0,2,อาหาร,3,2.9,3,5
81.6,34.7,76.4,45.4,66.2,3.0,4.8,6.2,5.2,5.6,2.1,18,0,3,4,3,7.3,1,0.8,0,2,บัญชี,1,2.99,3,4
65.9,71.6,97.6,60.0,31.0,9.9,7.4,4.4,4.5,5.5,3.4,19,1,3,4,2,5.0,2,2.2,0,4,บัญชี,2,2.57,3,1
77.6,81.7,94.1,75.7,48.5,4.3,8.3,8.7,7.5,1.5,8.5,18,1,2,3,0,6.7,1,2.0,1,1,สารสนเทศ,1,2.44,3,5
32.9,32.3,65.2,80.9,66.0,6.3,9.1,4.1,9.2,6.5,9.1,19,1,3,3,3,5.4,6,0.6,1,3,อาหาร,2,4.0,5,2
35.9,76.1,85.7,30.1,70.1,9.1,9.0,4.5,1.2,8.3,5.9,18,1,1,2,0,8.7,2,7.8,0,2,อาหาร,2,2.67,4,2
80.1,67.3,39.5,95.6,94.8,4.6,9.8,5.6,5.0,7.7,1.3,17,0,3,2,3,7.8,1,0.5,1,1,อาหาร,3,2.96,4,1
35.0,37.2,98.4,41.5,75.2,6.3,7.1,9.2,6.5,2.8,9.3,17,1,5,2,3,7.9,3,6.9,0,3,อาหาร,2,3.6,5,1
35.0,42.1,97.5,46.4,59.0,3.9,9.4,3.9,3.9,8.8,7.3,17,0,5,2,1,6.4,4,6.1,1,3,อาหาร,1,3.42,5,4
30.8,69.8,41.5,48.4,95.1,5.8,8.7,3.9,8.0,4.1,4.7,16,0,4,2,1,9.1,5,3.0,1,3,อาหาร,1,3.2,4,5
97.0,50.7,51.0,32.6,84.9,4.2,9.3,6.5,9.7,9.5,6.4,18,0,2,1,1,5.0,5,0.2,1,3,บัญชี,3,3.18,5,2
81.6,95.7,37.0,38.6,44.0,5.5,3.1,4.9,9.5,1.6,4.9,16,0,5,1,2,6.7,0,0.0,1,3,สารสนเทศ,2,2.91,4,1
54.7,87.3,49.0,99.0,39.2,5.6,9.8,7.0,3.4,5.4,5.2,18,0,1,2,0,8.3,3,1.6,0,4,สารสนเทศ,2,2.87,4,1
50.8,98.8,87.1,52.1,77.3,10.0,6.3,6.2,3.0,6.4,9.0,17,0,1,2,3,9.5,4,4.0,0,3,สารสนเทศ,3,3.17,4,1
54.5,48.2,56.5,38.1,69.2,10.0,8.6,6.0,9.6,3.2,2.4,16,0,4,1,0,6.2,5,3.7,0,4,อาหาร,1,2.81,2,3
84.2,97.9,36.2,37.5,85.3,3.8,3.9,3.8,5.1,7.9,1.9,16,1,2,3,2,7.7,5,4.7,0,3,สารสนเทศ,2,2.97,3,3
76.3,60.2,54.0,80.4,81.7,8.1,5.8,4.0,2.9,6.6,1.0,19,0,2,1,1,7.7,2,6.2,1,3,อาหาร,1,2.88,3,5
43.0,54.3,98.7,89.8,73.8,3.4,4.9,8.7,7.4,1.2,3.8,18,1,3,2,1,9.4,0,3.0,0,3,อาหาร,1,3.44,4,2
42.2,33.5,74.1,48.0,99.0,3.2,5.0,9.2,3.6,6.5,2.3,19,0,1,3,0,5.3,2,1.3,1,3,อาหาร,1,4.0,5,1
36.9,33.7,59.1,31.5,67.4,3.7,3.9,4.6,3.4,5.4,3.0,16,1,1,2,0,7.1,6,6.4,1,4,อาหาร,3,3.4,4,3
76.2,78.4,41.7,45.6,37.9,9.8,8.6,3.8,8.9,2.8,1.1,16,0,1,4,3,5.9,6,2.7,0,1,สารสนเทศ,1,2.61,3,4
83.5,62.1,99.0,34.0,88.0,9.6,3.1,3.4,2.5,10.0,3.0,17,1,1,3,0,5.1,2,2.3,0,2,บัญชี,1,2.54,3,1
48.6,45.9,87.5,37.2,47.6,4.4,5.2,7.3,1.6,9.1,4.0,19,0,5,2,3,5.7,0,6.1,0,4,อาหาร,1,2.59,4,2
31.5,73.0,49.7,60.2,84.4,4.1,4.2,8.0,3.4,3.6,1.3,19,1,2,1,3,9.9,4,7.5,0,4,อาหาร,1,2.77,3,1
35.8,47.7,34.9,46.1,97.0,4.7,7.1,5.6,6.5,5.9,6.5,19,1,3,2,1,6.1,0,7.3,0,4,อาหาร,3,2.99,5,1
97.8,70.4,34.0,66.1,78.8,6.6,4.8,7.8,2.1,3.8,6.1,18,1,5,1,0,9.7,1,1.1,0,1,บัญชี,2,2.71,3,5
50.7,55.1,38.4,47.7,71.7,7.0,4.8,8.0,5.2,8.0,1.9,16,0,2,3,1,6.0,2,4.0,0,2,อาหาร,3,2.5,2,4
83.8,87.6,70.7,95.8,62.2,4.6,6.4,9.5,6.6,9.4,6.4,19,0,4,1,3,9.7,1,0.7,1,1,สารสนเทศ,3,2.84,4,1
73.7,87.4,95.0,93.4,55.5,8.3,7.6,3.5,8.6,4.2,10.0,17,1,1,3,1,8.3,0,7.7,1,2,อาหาร,3,2.2,3,5
56.7,63.4,64.8,69.7,54.7,5.2,3.8,4.3,3.1,8.3,9.5,16,1,3,2,1,5.6,0,1.7,1,2,อาหาร,1,3.11,4,2
44.4,54.6,89.0,54.8,74.5,9.5,4.2,3.5,8.4,5.5,1.0,17,0,2,1,3,7.9,5,1.6,0,2,อาหาร,1,3.86,5,1
38.5,55.4,61.2,56.7,82.6,7.6,4.7,9.1,3.1,4.6,8.2,16,0,4,3,2,6.6,6,7.1,1,1,อาหาร,2,3.79,5,2
73.1,86.4,79.6,58.8,77.5,6.1,9.8,8.5,7.1,9.4,4.2,17,0,1,3,2,6.9,4,7.7,1,2,สารสนเทศ,2,2.67,3,2
84.2,53.0,81.2,80.9,43.9,8.5,5.8,7.0,4.9,5.6,1.6,19,0,4,3,0,7.2,2,5.6,1,3,บัญชี,2,3.36,4,4
75.1,44.6,42.2,61.6,64.6,8.7,7.2,3.6,2.0,5.2,3.7,19,0,4,4,1,7.1,6,1.0,0,4,บัญชี,1,3.06,4,2
67.1,35.9,55.3,90.0,85.4,5.0,4.7,4.9,7.4,7.1,3.9,17,1,5,3,0,8.3,3,3.9,1,2,อาหาร,3,3.37,5,2
32.9,62.7,74.6,96.1,63.3,5.4,6.4,5.1,3.0,3.4,5.7,18,1,4,2,1,8.8,0,6.5,1,4,อาหาร,1,3.34,4,1
97.8,63.7,34.9,53.5,67.6,9.6,3.5,6.9,2.6,3.9,6.9,17,1,5,2,0,6.6,5,4.6,0,1,บัญชี,1,3.61,4,4
85.9,88.9,55.3,69.2,84.0,4.2,3.2,4.8,4.2,9.4,7.7,16,1,5,2,0,9.6,3,1.1,0,1,สารสนเทศ,2,3.21,4,4
50.5,45.5,67.4,36.7,76.3,3.3,6.3,3.5,6.9,7.1,3.2,17,0,4,3,3,9.7,2,1.4,1,3,อาหาร,1,3.1,4,5
98.6,56.7,99.7,44.0,58.7,6.2,5.8,8.1,3.1,8.4,3.9,17,0,2,2,2,5.2,1,6.9,0,2,บัญชี,1,3.89,5,1
72.1,86.6,63.2,58.9,92.7,8.6,4.0,5.1,2.7,3.4,3.8,16,1,4,3,2,5.1,2,4.2,0,4,สารสนเทศ,1,3.32,3,1
70.8,87.7,87.1,44.4,41.4,8.4,7.8,6.2,1.1,5.9,4.3,19,0,4,3,2,7.1,6,5.6,0,4,สารสนเทศ,1,3.36,5,1
82.4,56.9,60.2,91.4,99.7,9.4,10.0,3.9,5.2,9.7,10.0,16,0,2,3,3,8.0,4,3.0,1,4,อาหาร,1,4.0,5,2
86.8,62.1,85.7,41.1,38.3,6.7,5.8,8.6,4.9,3.9,8.0,17,1,1,4,2,6.4,3,4.3,1,1,บัญชี,1,2.82,4,2
76.0,51.2,71.7,61.9,31.0,3.7,7.4,7.0,3.1,2.4,9.8,16,1,3,1,3,6.3,5,7.8,0,2,บัญชี,2,3.2,4,1
39.0,95.3,92.1,72.4,92.3,7.1,9.7,9.3,1.5,5.6,7.2,17,0,1,2,1,8.4,6,2.6,1,3,อาหาร,2,2.93,3,2
53.7,38.3,58.8,78.4,47.1,8.4,8.8,6.5,4.9,4.5,4.7,19,1,4,4,3,8.0,3,5.4,0,3,อาหาร,2,3.36,4,1
95.0,95.4,72.3,56.8,81.1,3.7,6.2,9.6,8.1,2.4,4.5,17,0,1,2,0,5.8,1,1.4,1,1,บัญชี,2,2.4,4,1
45.7,77.9,74.1,90.8,86.8,4.2,8.2,9.2,7.4,9.0,5.4,17,1,3,4,0,9.4,6,1.0,0,2,อาหาร,1,2.95,4,5
56.1,67.2,59.2,69.8,90.1,3.1,3.9,7.0,8.7,9.9,4.8,19,0,1,1,1,8.4,5,6.3,1,3,อาหาร,1,3.47,4,1
60.2,32.3,40.1,60.8,99.4,7.2,6.6,9.5,1.1,6.1,8.5,16,1,3,1,1,6.8,1,6.8,0,3,อาหาร,3,3.31,5,1
60.8,63.3,36.5,34.7,50.6,9.2,5.0,5.3,9.7,8.0,5.2,18,0,1,1,0,8.4,0,5.3,0,1,สารสนเทศ,2,2.9,4,1
72.9,58.5,31.2,62.5,79.7,7.7,4.1,5.6,4.1,8.7,3.7,18,0,5,1,2,5.6,6,1.3,0,4,อาหาร,1,2.94,3,4
96.0,41.3,91.1,87.5,38.1,9.9,6.0,3.3,9.9,7.3,8.0,17,0,4,3,2,7.3,2,1.9,1,3,บัญชี,3,3.26,4,1
46.8,75.9,46.6,73.0,58.5,3.4,3.9,7.1,3.3,1.4,8.7,17,1,3,2,2,5.8,6,7.3,1,1,สารสนเทศ,2,3.08,4,2
38.5,98.0,44.8,88.3,89.4,9.3,7.9,8.1,5.2,2.4,4.8,19,0,4,2,1,5.2,6,2.3,0,3,สารสนเทศ,1,2.79,4,1
43.8,69.4,81.5,64.6,55.7,8.7,6.2,8.4,4.2,1.6,7.0,16,0,5,2,0,6.7,4,6.6,0,3,อาหาร,3,2.51,4,2
92.1,80.0,52.4,38.3,71.4,5.2,6.7,4.0,4.2,1.1,1.5,18,1,1,3,3,5.8,0,2.3,1,1,บัญชี,1,3.16,5,1
75.2,34.8,65.4,31.0,65.3,9.8,4.0,6.1,8.6,3.8,5.8,18,1,4,2,1,8.2,2,7.5,1,1,บัญชี,3,2.71,4,2
50.0,59.2,41.4,51.2,75.2,5.0,4.0,4.2,7.7,4.5,1.4,19,0,1,1,0,8.4,1,7.3,0,2,อาหาร,1,3.31,4,2
87.1,38.1,97.2,78.9,98.1,9.2,7.1,7.6,9.9,3.2,1.3,19,0,1,2,2,5.7,4,0.3,0,3,อาหาร,1,2.79,4,1
90.3,72.9,89.6,85.3,33.9,9.2,9.9,4.1,6.5,1.6,6.5,18,1,4,2,2,5.1,1,6.2,0,4,บัญชี,2,3.45,5,1
89.3,95.7,90.5,50.7,70.2,8.3,3.7,9.3,5.2,5.8,3.7,16,1,3,4,2,9.0,5,1.4,0,4,บัญชี,1,2.54,3,1
94.3,76.3,58.5,64.7,90.4,6.9,5.0,4.6,1.8,3.5,7.7,16,0,3,3,0,5.0,1,1.7,0,2,อาหาร,1,3.07,3,2
47.7,35.4,83.4,59.5,63.7,3.8,9.1,5.0,10.0,8.2,9.1,16,0,4,1,2,6.7,3,3.7,0,2,อาหาร,3,2.68,3,1
82.9,54.8,40.1,58.7,35.5,6.7,3.5,9.0,6.0,1.1,2.3,17,1,3,1,0,7.5,2,4.6,0,1,บัญชี,1,3.78,5,2
62.2,68.5,30.6,46.2,69.2,5.5,9.1,6.2,7.3,8.6,7.5,16,0,2,1,1,9.1,0,2.6,1,4,อาหาร,3,2.99,4,1
88.9,58.2,31.4,39.5,53.2,8.5,6.7,3.2,4.7,9.6,5.6,17,0,1,2,3,9.2,6,4.6,1,3,บัญชี,2,3.03,4,1
81.0,88.4,71.1,43.8,40.8,8.3,5.9,6.5,5.9,7.4,2.0,17,0,4,1,2,8.6,3,1.4,1,1,สารสนเทศ,3,2.51,4,2
84.4,87.0,61.9,33.9,89.4,9.4,5.2,3.6,9.5,7.6,6.9,19,1,5,1,1,6.2,5,0.2,1,3,บัญชี,2,3.01,3,3
75.9,72.8,66.3,43.9,66.5,3.1,5.1,9.9,2.5,9.4,6.5,17,1,4,4,1,8.6,2,4.6,1,4,สารสนเทศ,2,2.36,3,5
42.4,56.1,30.5,30.6,95.3,8.7,5.1,7.1,3.6,2.9,5.6,17,0,4,2,0,6.2,5,4.1,0,1,อาหาร,1,3.36,5,2
68.2,47.9,59.6,73.9,86.4,9.6,9.2,4.8,2.4,10.0,9.3,19,0,1,4,1,6.1,2,5.5,1,3,อาหาร,2,3.15,4,4
98.9,37.4,80.3,52.1,78.5,8.5,8.1,6.9,8.1,8.0,5.7,16,0,5,3,0,7.7,2,5.2,0,2,บัญชี,1,3.46,4,1
95.6,54.8,61.0,98.1,30.4,3.9,7.7,3.5,1.6,7.5,9.9,16,1,1,2,0,8.4,4,7.2,1,3,บัญชี,1,3.02,4,3
33.0,58.9,81.3,43.6,59.9,3.6,8.6,8.6,1.7,4.2,5.6,18,0,3,4,1,5.3,3,3.7,1,3,อาหาร,1,2.89,4,1
